file_name,in,out
MOVI0003.avi,0,1
MOVI0004.avi,0,2
MOVI0005.avi,1,0
MOVI0006.avi,0,4
MOVI0007.avi,0,1
MOVI0008.avi,0,0
MOVI0009.avi,0,3
MOVI0010.avi,4,16
MOVI0011.avi,8,18
MOVI0012.avi,10,13
MOVI0013.avi,19,21
MOVI0014.avi,17,26
MOVI0015.avi,19,20
MOVI0016.avi,17,15
MOVI0017.avi,18,25
MOVI0018.avi,11,12
MOVI0019.avi,16,28
MOVI0020.avi,15,18
