file_name,in,out
MOVI0000.avi,0,0
MOVI0001.avi,0,0
MOVI0002.avi,0,1
MOVI0003.avi,0,1
MOVI0004.avi,0,0
MOVI0005.avi,0,0
MOVI0006.avi,0,0
MOVI0007.avi,0,0
MOVI0008.avi,0,0
MOVI0009.avi,0,0
MOVI0010.avi,0,0
MOVI0011.avi,0,0
MOVI0012.avi,0,1
MOVI0013.avi,1,0
MOVI0014.avi,0,0
MOVI0015.avi,0,0
MOVI0016.avi,0,0
MOVI0017.avi,0,0
