file_name,in,out
MOVI0000.avi,0,2
MOVI0001.avi,1,1
MOVI0002.avi,1,7
MOVI0003.avi,0,1
MOVI0004.avi,0,4
MOVI0005.avi,2,1
MOVI0006.avi,1,3
MOVI0007.avi,2,7
MOVI0008.avi,1,6
MOVI0009.avi,2,8
MOVI0010.avi,1,3
MOVI0011.avi,2,7
MOVI0012.avi,2,1
MOVI0013.avi,0,5
MOVI0014.avi,0,7
MOVI0015.avi,0,3
MOVI0016.avi,0,3
MOVI0017.avi,1,2
