file_name,in,out
MOVI0000.avi,0,0
MOVI0001.avi,0,0
MOVI0002.avi,0,0
MOVI0003.avi,0,0
MOVI0004.avi,0,0
MOVI0005.avi,0,0
MOVI0006.avi,0,3
MOVI0007.avi,1,9
MOVI0008.avi,2,15
MOVI0009.avi,4,10
MOVI0010.avi,7,10
MOVI0011.avi,4,13
MOVI0012.avi,9,16
MOVI0013.avi,4,17
MOVI0014.avi,7,10
MOVI0015.avi,2,11
MOVI0016.avi,8,12
MOVI0017.avi,3,13
