file_name,in,out
MOVI0000.avi,0,0
MOVI0001.avi,0,0
MOVI0002.avi,0,0
MOVI0003.avi,1,1
MOVI0004.avi,0,1
MOVI0005.avi,1,0
MOVI0006.avi,1,0
MOVI0007.avi,2,1
MOVI0008.avi,2,3
MOVI0009.avi,2,1
MOVI0010.avi,2,2
MOVI0011.avi,0,1
MOVI0012.avi,4,0
MOVI0013.avi,2,1
MOVI0014.avi,0,1
MOVI0015.avi,1,2
MOVI0016.avi,0,1
MOVI0017.avi,2,1
