file_name,in,out
MOVI0000.avi,0,0
MOVI0001.avi,0,0
MOVI0002.avi,0,0
MOVI0003.avi,0,0
MOVI0004.avi,0,0
MOVI0005.avi,0,0
MOVI0006.avi,0,0
MOVI0007.avi,0,0
MOVI0008.avi,0,0
MOVI0009.avi,0,1
MOVI0010.avi,0,0
MOVI0011.avi,1,1
MOVI0012.avi,0,2
MOVI0013.avi,0,3
MOVI0014.avi,1,2
MOVI0015.avi,0,6
MOVI0016.avi,0,8
MOVI0017.avi,2,13
MOVI0018.avi,1,7
