file_name,in,out
MOVI0000.avi,0,0
MOVI0001.avi,0,2
MOVI0002.avi,0,0
MOVI0003.avi,0,2
MOVI0004.avi,0,4
MOVI0005.avi,0,2
MOVI0006.avi,0,3
MOVI0007.avi,1,16
MOVI0008.avi,1,22
MOVI0009.avi,4,23
MOVI0010.avi,9,34
MOVI0011.avi,12,26
MOVI0012.avi,9,46
MOVI0013.avi,11,50
MOVI0014.avi,19,56
MOVI0015.avi,27,68
MOVI0016.avi,22,70
MOVI0017.avi,29,75
MOVI0018.avi,19,72
