file_name,in,out
MOVI0000.avi,0,0
MOVI0001.avi,0,5
MOVI0002.avi,2,4
MOVI0003.avi,1,2
MOVI0004.avi,1,2
MOVI0005.avi,4,5
MOVI0006.avi,3,8
MOVI0007.avi,4,8
MOVI0008.avi,13,9
MOVI0009.avi,5,12
MOVI0010.avi,4,18
MOVI0011.avi,6,16
MOVI0012.avi,13,11
MOVI0013.avi,2,7
MOVI0014.avi,7,11
MOVI0015.avi,9,10
MOVI0016.avi,3,6
MOVI0017.avi,5,7
