file_name,in,out
MOVI0000.avi,0,0
MOVI0001.avi,0,4
MOVI0002.avi,0,0
MOVI0003.avi,2,3
MOVI0004.avi,1,6
MOVI0005.avi,4,7
MOVI0006.avi,2,5
MOVI0007.avi,6,10
MOVI0008.avi,12,10
MOVI0009.avi,5,9
MOVI0010.avi,16,19
MOVI0011.avi,10,12
MOVI0012.avi,11,5
MOVI0013.avi,12,2
MOVI0014.avi,8,3
MOVI0015.avi,12,0
MOVI0016.avi,9,4
MOVI0017.avi,9,4
