file_name,in,out
MOVI0002.avi,0,0
MOVI0003.avi,0,1
MOVI0004.avi,1,0
MOVI0005.avi,6,0
MOVI0006.avi,6,5
MOVI0007.avi,7,3
MOVI0008.avi,6,5
MOVI0009.avi,3,3
MOVI0010.avi,5,3
MOVI0011.avi,8,6
MOVI0012.avi,2,5
MOVI0013.avi,8,2
MOVI0014.avi,4,5
MOVI0015.avi,6,5
MOVI0016.avi,6,3
MOVI0017.avi,8,4
MOVI0018.avi,3,1
MOVI0019.avi,8,3
