file_name,in,out
MOVI0009.avi,0,0
MOVI0010.avi,0,0
MOVI0011.avi,0,0
MOVI0012.avi,0,0
MOVI0013.avi,0,0
MOVI0014.avi,0,0
MOVI0015.avi,0,0
MOVI0016.avi,0,0
MOVI0017.avi,0,0
MOVI0018.avi,0,0
MOVI0019.avi,1,0
MOVI0020.avi,1,0
MOVI0021.avi,1,0
MOVI0022.avi,2,1
MOVI0023.avi,1,0
MOVI0024.avi,1,0
MOVI0025.avi,1,0
MOVI0026.avi,3,0
