file_name,in,out
MOVI0009.avi,0,0
MOVI0010.avi,0,0
MOVI0011.avi,0,0
MOVI0012.avi,0,0
MOVI0013.avi,3,0
MOVI0014.avi,5,0
MOVI0015.avi,8,0
MOVI0016.avi,3,0
MOVI0017.avi,13,0
MOVI0018.avi,9,0
MOVI0019.avi,12,0
MOVI0020.avi,20,3
MOVI0021.avi,15,0
MOVI0022.avi,26,1
MOVI0023.avi,29,2
MOVI0024.avi,26,1
MOVI0025.avi,21,1
MOVI0026.avi,14,0
