file_name,in,out
MOVI0001.avi,0,0
MOVI0002.avi,1,0
MOVI0003.avi,0,0
MOVI0004.avi,0,0
MOVI0005.avi,1,0
MOVI0006.avi,0,0
MOVI0007.avi,0,0
MOVI0008.avi,2,1
MOVI0009.avi,5,0
MOVI0010.avi,4,0
MOVI0011.avi,8,1
MOVI0012.avi,10,0
MOVI0013.avi,10,0
MOVI0014.avi,11,1
MOVI0015.avi,10,0
MOVI0016.avi,11,0
MOVI0017.avi,7,0
MOVI0018.avi,10,0
