file_name,in,out
MOVI0000.avi,2,0
MOVI0001.avi,2,3
MOVI0002.avi,2,3
MOVI0003.avi,0,5
MOVI0004.avi,5,6
MOVI0005.avi,8,7
MOVI0006.avi,4,8
MOVI0007.avi,1,11
MOVI0008.avi,7,10
MOVI0009.avi,6,5
MOVI0010.avi,9,3
MOVI0011.avi,6,3
MOVI0012.avi,2,4
MOVI0013.avi,5,7
MOVI0014.avi,3,4
MOVI0015.avi,4,3
MOVI0016.avi,8,5
MOVI0017.avi,2,4
